FWC CONSTANT T_ALERTE LIST;CONSTANT BLOCK: CST_ALERTE;DATE: 2020/12/02_11:35:15;VARIANTE: ;ISSUE: ;;;;;;;;;;;;;;;;;
NAME;IDALERTE;PRIORITY;TITLE;TYPE;SUBTYPE;Spare CLR;Spare RCL;C;EC;FLIGHTPHASE;TD;Sound;SynthVoice;Hybride;SystPage;ML;Msg Spare;Msg CMF Compute;Msg CMF Display;Msg Classe4;CL Phase
FWIS_VHF2_DATALINK;2312N050;111;COM - VHF 2 DATALINK;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF2_SINGLE_FAULT;2312N220;107;COM - VHF 2 SINGLE FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF3_DATALINK;2312N060;112;COM - VHF 3 DATALINK;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF3_SINGLE_FAULT;2312N230;108;COM - VHF 3 SINGLE FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF_1_AND_2_FAULT;2312N211;94;COM - VHF 1+2 FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF_1_AND_3_FAULT;2312N212;95;COM - VHF 1+3 FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF_2_AND_3_FAULT;2312N221;96;COM - VHF 2+3 FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_VHF_ALL_FAULT;2312N213;93;COM - VHF ALL FAULT;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_WBBC;2796N031;35;F/CTL - WBBC;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_WING_AICE;3011N500;226;AICE - WING AICE;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_WXR_1;3471N310;74;SURV - WXR 1;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_WXR_1_2;3471N300;73;SURV - WXR 1+2;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_WXR_2;3471N320;75;SURV - WXR 2;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_XPDR_1;3471N410;71;SURV - XPDR 1;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_XPDR_1_2;3471N400;70;SURV - XPDR 1+2;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_XPDR_2;3471N420;72;SURV - XPDR 2;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_X_BLEED;3612N100;222;AIR - XBLEED;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_X_BLEED_AUTO_CTL;3612N103;224;AIR - XBLEED AUTO CTL;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_X_BLEED_MAN_CTL;3612N107;223;AIR - XBLEED MAN CTL;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_Y_ELEC_PMP;2920N070;199;HYD - Y ELEC PUMP;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_Y_ENG1_PMP;2910N180;203;HYD - ENG1 Y PUMP;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_Y_ENG2_PMP;2910N200;204;HYD - ENG2 Y PUMP;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_Y_HSMU;2910N230;197;HYD - Y HSMU INOP;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWIS_ZONE_REGUL;2161N010;256;COND - ALL ZONES TEMP REGUL;INOP_SYS;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_ABV_FL80_KEEP_S_F;24506201;58;KEEP S/F CONF FL>80;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_APU_BLEED_DNU;26216100;13;APU BLEED DO NOT USE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_ATC_COM_VOICE_ONLY;23216010;30;ATC COM VOICE ONLY;LIMITATION;ALL_PHASE;;;;;1234X6789XBCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AUTO_BRK_DO_NOT_USE;90276100;54;F/CTL - AUTO BRAKES DO NOT USE;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_EXCESS_G_LOAD;32316060;7;AVOID EXCESS G LOAD;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_HI_DESCENT_RATE;21316130;42;CAB PRESS - AVOID HI DESCENT RATE;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_ICING_COND;36216200;17;AICE - AVOID ICING CONDs;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_NEG_G_LOAD;28216110;8;AVOID NEG G LOAD;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_RAPID_THR_CHG;79216080;16;AVOID RAPID THR CHG;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_AVOID_XWIND;27206020;44;AVOID XWIND;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_A_CLASSER;....6...;63;;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_BTV_DO_NOT_USE;90286101;55;BTV : DO NOT USE;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_CAB_DIFF_PR_1_PSI_MAX;90906180;33;BOMB ON BOARD - CAB DIFF PRESS 1 PSI MAX;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_CAB_DIFF_PR_5_PSI_MAX;90906160;34;CAB DIFF PRESS 5 PSI MAX;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_CPNY_COM_VOICE_ONLY;23216011;31;CPNY COM VOICE ONLY;LIMITATION;ALL_PHASE;;;;;1234X6789XBCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_CT_NOT_USABLE;28206220;37;CTR TK NOT USABLE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_DELAY_TO;28496050;1;DELAY T.O;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FLAPS_SLOW;27506031;47;F/CTL - FLAPS SLOW;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FOR_GA_FLAP_LVR_1;71006311;62;FOR GA : FLAP LVR X;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FOR_GA_KEEP_SF_CONF;90276120;59;F/CTL - FOR GA : KEEP S/F CONF;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FOR_LDG_USE_FLAP_X;27506040;52;F/CTL - FOR LDG : USE FLAP X;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FUEL_CONSUMPT_INCR;27506500;40;FUEL CONSUMPT INCRSD;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_FUEL_PARTLY_UNUSABLE;28216311;38;FUEL - FUEL PARTLY UNUSABLE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_GA_PERF_LG_DOWN;71006310;61;GA PERF L/G DOWN;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_GA_TOGA_ONLY;22306120;60;GA THR : TOGA ONLY;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_LDG_COMPUTE;27506030;50;LDG COMPUTE;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_LG_GRVTY_ONLY;32316160;49;L/G - L/G GRVTY ONLY;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_LG_KEEP_DWN;32316070;6;L/G - L/G KEEP DOWN;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_L_TK_FUEL_NOT_USABLE;28216341;35;L TK FUEL NOT USABLE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MANEUVER_WITH_CARE;27906400;11;F/CTL - MANEUVER WITH CARE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MAN_PRESS_DO_NOT_USE;21316120;32;CAB PRESS - MAN PRESS DO NOT USE;LIMITATION;ALL_PHASE;;;;;123XX6789XBCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MAX_FL;21266050;5;MAX FL;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.50;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MAX_LDG_WEIGHT;90326130;43;MAX LANDING WEIGHT;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MAX_SPD;78306220;3;MAX SPEED;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_MIN_RAT_SPD;24506200;41;MIN RAT SPEED;LIMITATION;APPR_AND_LDG;;;;;1234X6789XBCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_AUTOLAND;27506035;51;F/CTL - NO AUTOLAND;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_CLEAN_CONF;27306020;10;NO CLEAN CONF;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_COM_AVAIL;23126100;28;NO COM AVAIL;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_FLAP_RETRACTION;27606250;9;NO FLAP RETRACTION;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_HDG_VS;22106310;19;NO HDG V/S;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_LG_RETRACTION;32316161;14;L/G - NO L/G RETRACTION;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_MAG_HDG;22106311;23;NO MAGNETIC HDG;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_MAG_REF;22106330;21;NO MAGNETIC REF;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_MAG_TRK;22106312;24;NO MAGNETIC TRK;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_MANAGED_MODES;22106300;18;NO MANAGED MODES;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_RAPID_THR_CHANGES;71006110;15;NO RAPID THR CHANGES;LIMITATION;ALL_PHASE;;;;;1234XX789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_TRK_FPA;22106350;20;NO TRK/FPA;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_TRUE_HDG;22106313;25;NO TRUE HDG;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_TRUE_REF;22106380;22;NO TRUE REF;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_TRUE_TRK;22106314;26;NO TRUE TRK;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_NO_VOICE_COM_AVAIL;23126101;29;NO VOICE COM AVAIL;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_OUTR_FLAPS_SLOW;29106010;48;F/CTL - OUTR FLAPS SLOW;LIMITATION;APPR_AND_LDG;;;;;123XXX789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_REVERSERS_DO_NOT_USE;90286100;56;REVERSERS : DO NOT USE;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_REV_SYMMETRIC_USE_ONLY;27906170;57;REV : SYM USE ONLY;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_R_TK_FUEL_NOT_USABLE;28216351;36;R TK FUEL NOT USABLE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_SLATS_SLOW;27806030;46;F/CTL - SLATS SLOW;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_SLAT_FLAP_SLOW;27506130;45;F/CTL - SLATS/FLAPS SLOW;LIMITATION;APPR_AND_LDG;;;;;1234X6789XBCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_SPD_BRK_D_N_USE;27936010;2;F/CTL - SPD BRK DO NOT USE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_SPLR_DO_NOT_ARM;90326100;53;L/G - GND SPLRs DO NOT ARM;LIMITATION;APPR_AND_LDG;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_TURB_SPD;90906190;4;TURB SPEED;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_USE_RUD_WITH_CARE;90276110;12;SUPP - F/CTL - USE RUDDER WITH CARE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_WINGS_DO_NOT_BAL;28426010;39;FUEL - WINGS DO NOT BALANCE;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLM_XPDR_MODE_A_ONLY;34716010;27;XPDR MODE A ONLY;LIMITATION;ALL_PHASE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_22_62_100;22625100;1;LDG PERFO - FUEL - WEIGHT DATA DISAGREE;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_34_100;24345100;8;LDG PERFO - ELEC - DC EMER 1 ON BAT;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_50_110;24505110;6;LDG PERFO - ELEC - EPDC1 NORM FAULT;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_50_120;24505120;7;LDG PERFO - ELEC - EPDC2 NORM FAULT;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_50_130;24505130;4;LDG PERFO - ELEC - SIDE1 OFF SMOKE CONF;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_50_140;24505140;5;LDG PERFO - ELEC - SIDE2 OFF SMOKE CONF;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
FWLP_24_50_200;24505200;3;LDG PERFO - ELEC - EMER CONFIG;LDG_PERFO;NO_SUBTYPE;;;;;123456789ABCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;FAUX;FAUX;FAUX;0
